_______________________________________________________________
Data Size	Timestamp	Resta DataSize	Resta timestamp
_______________________________________________________________
794		85801		150		33		
1117		85835		323		34		
1081		85868		36		33		
965		85901		116		33		
1051		85935		86		34		
937		85968		114		33		
6384		86002		5447		34		
1330		86035		5054		33		
1078		86068		252		33		
1016		86102		62		34		
1126		86135		110		33		
870		86168		256		33		
1116		86202		246		34		
1085		86235		31		33		
3536		86269		2451		34		
1486		86302		2050		33		
1266		86335		220		33		
1291		86369		25		34		
1191		86402		100		33		
11927		86435		10736		33		
1842		86469		10085		34		
1537		86502		305		33		
1688		86535		151		33		
1815		86569		127		34		
1814		86602		1		33		
2050		86636		236		34		
1483		86669		567		33		
1545		86702		62		33		
2283		86736		738		34		
1397		86769		886		33		
1069		86802		328		33		
1321		86836		252		34		
1182		86869		139		33		
1069		86902		113		33		
1366		86936		297		34		
1259		86969		107		33		
4413		87003		3154		34		
1322		87036		3091		33		
1082		87069		240		33		
1111		87103		29		34		
1220		87136		109		33		
1087		87169		133		33		
1348		87203		261		34		
1050		87236		298		33		
3471		87270		2421		34		
1465		87303		2006		33		
1204		87336		261		33		
1230		87370		26		34		
1365		87403		135		33		
1078		87436		287		33		
1379		87470		301		34		
1373		87503		6		33		
4643		87536		3270		33		
1259		87570		3384		34		
1064		87603		195		33		
1201		87637		137		34		
1245		87670		44		33		
1003		87703		242		33		
1308		87737		305		34		
1213		87770		95		33		
5367		87803		4154		33		
1455		87837		3912		34		
1289		87870		166		33		
1378		87903		89		33		
1280		87937		98		34		
1273		87970		7		33		
1274		88004		1		34		
1118		88037		156		33		
3491		88070		2373		33		
1245		88104		2246		34		
954		88137		291		33		
1041		88170		87		33		
1157		88204		116		34		
909		88237		248		33		
1205		88271		296		34		
1044		88304		161		33		
3173		88337		2129		33		
1347		88371		1826		34		
11691		88404		10344		33		
2140		88437		9551		33		
1709		88471		431		34		
1805		88504		96		33		
1675		88537		130		33		
1516		88571		159		34		
1819		88604		303		33		
1510		88638		309		34		
3176		88671		1666		33		
1178		88704		1998		33		
1057		88738		121		34		
1089		88771		32		33		
1179		88804		90		33		
1112		88838		67		34		
1419		88871		307		33		
1273		88904		146		33		
6841		88938		5568		34		
1086		88971		5755		33		
947		89005		139		34		
1054		89038		107		33		
1027		89071		27		33		
984		89105		43		34		
1097		89138		113		33		
974		89171		123		33		
5744		89205		4770		34		
990		89238		4754		33		
791		89272		199		34		
842		89305		51		33		
1022		89338		180		33		
823		89372		199		34		
1082		89405		259		33		
935		89438		147		33		
7376		89472		6441		34		
1123		89505		6253		33		
964		89538		159		33		
1144		89572		180		34		
1110		89605		34		33		
1071		89639		39		34		
1196		89672		125		33		
917		89705		279		33		
2308		89739		1391		34		
5837		89772		3529		33		
1150		89805		4687		33		
1011		89839		139		34		
1050		89872		39		33		
1411		89905		361		33		
971		89939		440		34		
1282		89972		311		33		
1041		90006		241		34		
5056		90039		4015		33		
858		90072		4198		33		
905		90106		47		34		
862		90139		43		33		
966		90172		104		33		
811		90206		155		34		
1047		90239		236		33		
905		90273		142		34		
4174		90306		3269		33		
1347		90339		2827		33		
11767		90373		10420		34		
1793		90406		9974		33		
1542		90439		251		33		
1598		90473		56		34		
1766		90506		168		33		
1409		90539		357		33		
1754		90573		345		34		
1492		90606		262		33		
3327		90640		1835		34		
1250		90673		2077		33		
1054		90706		196		33		
1161		90740		107		34		
1264		90773		103		33		
1109		90806		155		33		
1379		90840		270		34		
1157		90873		222		33		
1863		90906		706		33		
3661		90940		1798		34		
1160		90973		2501		33		
1150		91007		10		34		
1211		91040		61		33		
1263		91073		52		33		
1083		91107		180		34		
1281		91140		198		33		
1190		91173		91		33		
5261		91207		4071		34		
1303		91240		3958		33		
1169		91274		134		34		
1217		91307		48		33		
1179		91340		38		33		
1063		91374		116		34		
1309		91407		246		33		
1168		91440		141		33		
5194		91474		4026		34		
1236		91507		3958		33		
1009		91540		227		33		
1103		91574		94		34		
1311		91607		208		33		
1024		91641		287		34		
1290		91674		266		33		
1231		91707		59		33		
5102		91741		3871		34		
1364		91774		3738		33		
1107		91807		257		33		
1146		91841		39		34		
1292		91874		146		33		
1105		91907		187		33		
1842		91941		737		34		
1244		91974		598		33		
3953		92008		2709		34		
1214		92041		2739		33		
1036		92074		178		33		
1117		92108		81		34		
1142		92141		25		33		
919		92174		223		33		
1410		92208		491		34		
1035		92241		375		33		
3763		92275		2728		34		
1431		92308		2332		33		
11789		92341		10358		33		
1894		92375		9895		34		
1555		92408		339		33		
1726		92441		171		33		
1718		92475		8		34		
1407		92508		311		33		
1929		92541		522		33		
1481		92575		448		34		
4107		92608		2626		33		
1121		92642		2986		34		
997		92675		124		33		
956		92708		41		33		
1183		92742		227		34		
858		92775		325		33		
1294		92808		436		33		
1063		92842		231		34		
4277		92875		3214		33		
1163		92908		3114		33		
934		92942		229		34		
1144		92975		210		33		
1166		93009		22		34		
835		93042		331		33		
1312		93075		477		33		
979		93109		333		34		
8489		93142		7510		33		
1088		93175		7401		33		
985		93209		103		34		
1031		93242		46		33		
1038		93276		7		34		
885		93309		153		33		
1295		93342		410		33		
1022		93376		273		34		
8103		93409		7081		33		
1198		93442		6905		33		
880		93476		318		34		
955		93509		75		33		
1035		93542		80		33		
893		93576		142		34		
1179		93609		286		33		
972		93643		207		34		
3466		93676		2494		33		
1349		93709		2117		33		
1076		93743		273		34		
1047		93776		29		33		
1343		93809		296		33		
1165		93843		178		34		
1262		93876		97		33		
1200		93909		62		33		
5094		93943		3894		34		
1482		93976		3612		33		
1230		94010		252		34		
1129		94043		101		33		
1162		94076		33		33		
1085		94110		77		34		
1325		94143		240		33		
1107		94176		218		33		
3358		94210		2251		34		
1358		94243		2000		33		
1127		94277		231		34		
11640		94310		10513		33		
1847		94343		9793		33		
1696		94377		151		34		
2220		94410		524		33		
1865		94443		355		33		
1356		94477		509		34		
1759		94510		403		33		
1445		94543		314		33		
2390		94577		945		34		
1146		94610		1244		33		
970		94644		176		34		
1172		94677		202		33		
1163		94710		9		33		
1185		94744		22		34		
1390		94777		205		33		
1206		94810		184		33		
6119		94844		4913		34		
905		94877		5214		33		
888		94910		17		33		
804		94944		84		34		
1058		94977		254		33		
916		95011		142		34		
1123		95044		207		33		
902		95077		221		33		
6878		95111		5976		34		
1252		95144		5626		33		
1061		95177		191		33		
1140		95211		79		34		
1143		95244		3		33		
1014		95278		129		34		
1153		95311		139		33		
990		95344		163		33		
6647		95378		5657		34		
974		95411		5673		33		
768		95444		206		33		
953		95478		185		34		
943		95511		10		33		
762		95544		181		33		
1165		95578		403		34		
1032		95611		133		33		
8838		95645		7806		34		
1014		95678		7824		33		
855		95711		159		33		
886		95745		31		34		
976		95778		90		33		
808		95811		168		33		
997		95845		189		34		
901		95878		96		33		
9038		95911		8137		33		
824		95945		8214		34		
702		95978		122		33		
1147		96012		445		34		
888		96045		259		33		
760		96078		128		33		
960		96112		200		34		
1018		96145		58		33		
6632		96178		5614		33		
869		96212		5763		34		
656		96245		213		33		
11906		96279		11250		34		
2130		96312		9776		33		
1626		96345		504		33		
1796		96379		170		34		
1816		96412		20		33		
1570		96445		246		33		
2067		96479		497		34		
1538		96512		529		33		
2198		96545		660		33		
1180		96579		1018		34		
860		96612		320		33		
1114		96646		254		34		
1232		96679		118		33		
1138		96712		94		33		
1569		96746		431		34		
1027		96779		542		33		
4327		96812		3300		33		
1248		96846		3079		34		
950		96879		298		33		
1144		96912		194		33		
1049		96946		95		34		
830		96979		219		33		
1200		97013		370		34		
1012		97046		188		33		
5095		97079		4083		33		
1140		97113		3955		34		
981		97146		159		33		
991		97179		10		33		
1210		97213		219		34		
937		97246		273		33		
1210		97280		273		34		
1093		97313		117		33		
6112		97346		5019		33		
1455		97380		4657		34		
1403		97413		52		33		
1404		97446		1		33		
1315		97480		89		34		
1072		97513		243		33		
1320		97546		248		33		
1157		97580		163		34		
4213		97613		3056		33		
1061		97647		3152		34		
1143		97680		82		33		
1194		97713		51		33		
1107		97747		87		34		
1069		97780		38		33		
1220		97813		151		33		
1002		97847		218		34		
4176		97880		3174		33		
1121		97913		3055		33		
1019		97947		102		34		
957		97980		62		33		
1469		98014		512		34		
1176		98047		293		33		
1280		98080		104		33		
1130		98114		150		34		
5131		98147		4001		33		
1128		98180		4003		33		
960		98214		168		34		
12243		98247		11283		33		
2025		98281		10218		34		
1731		98314		294		33		
1499		98347		232		33		
1718		98381		219		34		
1376		98414		342		33		
1635		98447		259		33		
1977		98481		342		34		
4602		98514		2625		33		
918		98547		3684		33		
850		98581		68		34		
840		98614		10		33		
1054		98648		214		34		
970		98681		84		33		
986		98714		16		33		
961		98748		25		34		
4626		98781		3665		33		
1239		98814		3387		33		
1001		98848		238		34		
1149		98881		148		33		
1193		98914		44		33		
1078		98948		115		34		
1195		98981		117		33		
1100		99015		95		34		
5831		99048		4731		33		
1134		99081		4697		33		
1119		99115		15		34		
1172		99148		53		33		
1312		99181		140		33		
1499		99215		187		34		
1193		99248		306		33		
1172		99282		21		34		
1987		99315		815		33		
1891		99348		96		33		
1723		99382		168		34		
1765		99415		42		33		
1799		99448		34		33		
1692		99482		107		34		
1719		99515		27		33		
1649		99548		70		33		
1548		99582		101		34		
1605		99615		57		33		
1873		99649		268		34		
1733		99682		140		33		
1622		99715		111		33		
1582		99749		40		34		
1694		99782		112		33		
1687		99815		7		33		
1807		99849		120		34		
1780		99882		27		33		
1839		99915		59		33		
1699		99949		140		34		
1657		99982		42		33		
1795		100016		138		34		
1581		100049		214		33		
1611		100082		30		33		
1512		100116		99		34		
1510		100149		2		33		
1461		100182		49		33		
7277		100216		5816		34		
1245		100249		6032		33		
1208		100283		37		34		
1568		100316		360		33		
1434		100349		134		33		
1630		100383		196		34		
1653		100416		23		33		
1426		100449		227		33		
3573		100483		2147		34		
662		100516		2911		33		
754		100549		92		33		
743		100583		11		34		
3486		100616		2743		33		
528		100650		2958		34		
561		100683		33		33		
550		100716		11		33		
4246		100750		3696		34		
631		100783		3615		33		
699		100816		68		33		
709		100850		10		34		
744		100883		35		33		
7514		100916		6770		33		
546		100950		6968		34		
598		100983		52		33		
585		101017		13		34		
7926		101050		7341		33		
1224		101083		6702		33		
822		101117		402		34		
865		101150		43		33		
954		101183		89		33		
889		101217		65		34		
942		101250		53		33		
852		101284		90		34		
7140		101317		6288		33		
729		101350		6411		33		
770		101384		41		34		
737		101417		33		33		
4178		101450		3441		33		
835		101484		3343		34		
936		101517		101		33		
978		101550		42		33		
964		101584		14		34		
2501		101617		1537		33		
1969		101651		532		34		
1910		101684		59		33		
1705		101717		205		33		
2868		101751		1163		34		
842		101784		2026		33		
834		101817		8		33		
795		101851		39		34		
859		101884		64		33		
3023		101917		2164		33		
877		101951		2146		34		
842		101984		35		33		
1099		102018		257		34		
1009		102051		90		33		
1930		102084		921		33		
2795		102118		865		34		
846		102151		1949		33		
7029		102184		6183		33		
2181		102218		4848		34		
1714		102251		467		33		
1729		102285		15		34		
1639		102318		90		33		
1681		102351		42		33		
1803		102385		122		34		
1715		102418		88		33		
3481		102451		1766		33		
995		102485		2486		34		
951		102518		44		33		
1027		102551		76		33		
3164		102585		2137		34		
721		102618		2443		33		
742		102652		21		34		
833		102685		91		33		
3296		102718		2463		33		
850		102752		2446		34		
897		102785		47		33		
963		102818		66		33		
2923		102852		1960		34		
948		102885		1975		33		
949		102918		1		33		
975		102952		26		34		
4344		102985		3369		33		
800		103019		3544		34		
760		103052		40		33		
807		103085		47		33		
1934		103119		1127		34		
1948		103152		14		33		
1814		103185		134		33		
1726		103219		88		34		
1657		103252		69		33		
1633		103286		24		34		
1609		103319		24		33		
1436		103352		173		33		
1667		103386		231		34		
1876		103419		209		33		
1428		103452		448		33		
3238		103486		1810		34		
660		103519		2578		33		
711		103552		51		33		
681		103586		30		34		
4032		103619		3351		33		
613		103653		3419		34		
667		103686		54		33		
659		103719		8		33		
5713		103753		5054		34		
977		103786		4736		33		
797		103819		180		33		
1042		103853		245		34		
1040		103886		2		33		
1006		103919		34		33		
955		103953		51		34		
1148		103986		193		33		
9886		104020		8738		34		
1313		104053		8573		33		
1281		104086		32		33		
1173		104120		108		34		
11394		104153		10221		33		
3081		104186		8313		33		
1793		104220		1288		34		
1826		104253		33		33		
1563		104287		263		34		
1508		104320		55		33		
1518		104353		10		33		
1776		104387		258		34		
5416		104420		3640		33		
601		104453		4815		33		
758		104487		157		34		
784		104520		26		33		
867		104553		83		33		
872		104587		5		34		
1022		104620		150		33		
755		104654		267		34		
10496		104687		9741		33		
859		104720		9637		33		
776		104754		83		34		
807		104787		31		33		
881		104820		74		33		
822		104854		59		34		
817		104887		5		33		
842		104920		25		33		
6070		104954		5228		34		
985		104987		5085		33		
864		105021		121		34		
962		105054		98		33		
1052		105087		90		33		
879		105121		173		34		
952		105154		73		33		
1075		105187		123		33		
8123		105221		7048		34		
1137		105254		6986		33		
1011		105288		126		34		
1004		105321		7		33		
1110		105354		106		33		
879		105388		231		34		
948		105421		69		33		
973		105454		25		33		
4340		105488		3367		34		
1100		105521		3240		33		
918		105554		182		33		
1025		105588		107		34		
1029		105621		4		33		
1047		105655		18		34		
3703		105688		2656		33		
962		105721		2741		33		
890		105755		72		34		
1043		105788		153		33		
953		105821		90		33		
3989		105855		3036		34		
1274		105888		2715		33		
972		105921		302		33		
1056		105955		84		34		
1001		105988		55		33		
921		106022		80		34		
4499		106055		3578		33		
1192		106088		3307		33		
10634		106122		9442		34		
2417		106155		8217		33		
1953		106188		464		33		
1782		106222		171		34		
1859		106255		77		33		
1682		106289		177		34		
1621		106322		61		33		
1620		106355		1		33		
2749		106389		1129		34		
1046		106422		1703		33		
897		106455		149		33		
984		106489		87		34		
1109		106522		125		33		
951		106555		158		33		
3609		106589		2658		34		
1181		106622		2428		33		
1042		106656		139		34		
1095		106689		53		33		
1145		106722		50		33		
1102		106756		43		34		
1269		106789		167		33		
1241		106822		28		33		
3942		106856		2701		34		
1249		106889		2693		33		
1144		106922		105		33		
1127		106956		17		34		
1170		106989		43		33		
1422		107023		252		34		
1349		107056		73		33		
1323		107089		26		33		
4920		107123		3597		34		
1010		107156		3910		33		
940		107189		70		33		
1036		107223		96		34		
1054		107256		18		33		
1072		107290		18		34		
5197		107323		4125		33		
819		107356		4378		33		
834		107390		15		34		
840		107423		6		33		
796		107456		44		33		
4719		107490		3923		34		
680		107523		4039		33		
676		107556		4		33		
712		107590		36		34		
3537		107623		2825		33		
1335		107657		2202		34		
1059		107690		276		33		
1131		107723		72		33		
1044		107757		87		34		
1101		107790		57		33		
4393		107823		3292		33		
926		107857		3467		34		
892		107890		34		33		
852		107923		40		33		
3117		107957		2265		34		
1031		107990		2086		33		
947		108024		84		34		
988		108057		41		33		
7938		108090		6950		33		
2255		108124		5683		34		
1872		108157		383		33		
1906		108190		34		33		
1897		108224		9		34		
1853		108257		44		33		
1935		108291		82		34		
1584		108324		351		33		
3648		108357		2064		33		
708		108391		2940		34		
789		108424		81		33		
818		108457		29		33		
2943		108491		2125		34		
708		108524		2235		33		
804		108557		96		33		
849		108591		45		34		
898		108624		49		33		
861		108658		37		34		
5852		108691		4991		33		
1163		108724		4689		33		
1145		108758		18		34		
1158		108791		13		33		
1253		108824		95		33		
1074		108858		179		34		
1185		108891		111		33		
1071		108924		114		33		
6983		108958		5912		34		
922		108991		6061		33		
894		109025		28		34		
933		109058		39		33		
911		109091		22		33		
876		109125		35		34		
887		109158		11		33		
974		109191		87		33		
7763		109225		6789		34		
1104		109258		6659		33		
1081		109292		23		34		
993		109325		88		33		
1073		109358		80		33		
1001		109392		72		34		
1224		109425		223		33		
1309		109458		85		33		
7570		109492		6261		34		
1469		109525		6101		33		
906		109558		563		33		
950		109592		44		34		
1174		109625		224		33		
976		109659		198		34		
978		109692		2		33		
941		109725		37		33		
7427		109759		6486		34		
997		109792		6430		33		
789		109825		208		33		
843		109859		54		34		
772		109892		71		33		
914		109925		142		33		
881		109959		33		34		
1012		109992		131		33		
10200		110026		9188		34		
15457		110059		5257		33		
2865		110092		12592		33		
1271		110126		1594		34		
1651		110159		380		33		
1344		110192		307		33		
1621		110226		277		34		
1232		110259		389		33		
1455		110293		223		34		
4037		110326		2582		33		
744		110359		3293		33		
765		110393		21		34		
815		110426		50		33		
900		110459		85		33		
906		110493		6		34		
864		110526		42		33		
912		110559		48		33		
8134		110593		7222		34		
1299		110626		6835		33		
943		110660		356		34		
907		110693		36		33		
926		110726		19		33		
1036		110760		110		34		
939		110793		97		33		
1147		110826		208		33		
7762		110860		6615		34		
1099		110893		6663		33		
804		110926		295		33		
933		110960		129		34		
827		110993		106		33		
1010		111027		183		34		
859		111060		151		33		
1016		111093		157		33		
5450		111127		4434		34		
998		111160		4452		33		
873		111193		125		33		
1056		111227		183		34		
893		111260		163		33		
1032		111294		139		34		
877		111327		155		33		
990		111360		113		33		
5187		111394		4197		34		
1161		111427		4026		33		
912		111460		249		33		
1160		111494		248		34		
994		111527		166		33		
1109		111560		115		33		
1040		111594		69		34		
1031		111627		9		33		
4023		111661		2992		34		
1368		111694		2655		33		
1175		111727		193		33		
1188		111761		13		34		
1292		111794		104		33		
1486		111827		194		33		
1089		111861		397		34		
1246		111894		157		33		
4435		111927		3189		33		
1040		111961		3395		34		
1052		111994		12		33		
9223		112028		8171		34		
2212		112061		7011		33		
1905		112094		307		33		
1723		112128		182		34		
1692		112161		31		33		
1764		112194		72		33		
1590		112228		174		34		
1904		112261		314		33		
2735		112295		831		34		
906		112328		1829		33		
957		112361		51		33		
1029		112395		72		34		
1085		112428		56		33		
1008		112461		77		33		
1133		112495		125		34		
1137		112528		4		33		
3886		112561		2749		33		
918		112595		2968		34		
1017		112628		99		33		
983		112662		34		34		
1052		112695		69		33		
1034		112728		18		33		
2659		112762		1625		34		
1045		112795		1614		33		
1093		112828		48		33		
1062		112862		31		34		
2251		112895		1189		33		
937		112928		1314		33		
1004		112962		67		34		
1022		112995		18		33		
2831		113029		1809		34		
857		113062		1974		33		
940		113095		83		33		
954		113129		14		34		
2848		113162		1894		33		
949		113195		1899		33		
941		113229		8		34		
974		113262		33		33		
3518		113296		2544		34		
911		113329		2607		33		
973		113362		62		33		
882		113396		91		34		
3532		113429		2650		33		
695		113462		2837		33		
767		113496		72		34		
808		113529		41		33		
5053		113562		4245		33		
571		113596		4482		34		
643		113629		72		33		
609		113663		34		34		
5711		113696		5102		33		
844		113729		4867		33		
772		113763		72		34		
834		113796		62		33		
764		113829		70		33		
735		113863		29		34		
8045		113896		7310		33		
1309		113929		6736		33		
1036		113963		273		34		
9524		113996		8488		33		
3046		114030		6478		34		
1694		114063		1352		33		
1656		114096		38		33		
1571		114130		85		34		
1605		114163		34		33		
1663		114196		58		33		
2235		114230		572		34		
5834		114263		3599		33		
729		114297		5105		34		
726		114330		3		33		
850		114363		124		33		
816		114397		34		34		
844		114430		28		33		
903		114463		59		33		
910		114497		7		34		
9221		114530		8311		33		
616		114563		8605		33		
612		114597		4		34		
579		114630		33		33		
638		114664		59		34		
673		114697		35		33		
8216		114730		7543		33		
894		114764		7322		34		
651		114797		243		33		
869		114830		218		33		
832		114864		37		34		
912		114897		80		33		
772		114930		140		33		
921		114964		149		34		
10636		114997		9715		33		
995		115031		9641		34		
739		115064		256		33		
865		115097		126		33		
774		115131		91		34		
886		115164		112		33		
863		115197		23		33		
902		115231		39		34		
5426		115264		4524		33		
1003		115298		4423		34		
850		115331		153		33		
911		115364		61		33		
911		115398		0		34		
1144		115431		233		33		
3491		115464		2347		33		
901		115498		2590		34		
783		115531		118		33		
805		115564		22		33		
718		115598		87		34		
3560		115631		2842		33		
736		115665		2824		34		
755		115698		19		33		
860		115731		105		33		
862		115765		2		34		
857		115798		5		33		
1195		115831		338		33		
807		115865		388		34		
4484		115898		3677		33		
1366		115931		3118		33		
11384		115965		10018		34		
2571		115998		8813		33		
2260		116032		311		34		
1536		116065		724		33		
1841		116098		305		33		
1656		116132		185		34		
1576		116165		80		33		
1625		116198		49		33		
5251		116232		3626		34		
720		116265		4531		33		
606		116299		114		34		
727		116332		121		33		
838		116365		111		33		
837		116399		1		34		
914		116432		77		33		
883		116465		31		33		
6625		116499		5742		34		
1000		116532		5625		33		
972		116565		28		33		
996		116599		24		34		
1173		116632		177		33		
952		116666		221		34		
1096		116699		144		33		
1034		116732		62		33		
7056		116766		6022		34		
1018		116799		6038		33		
854		116832		164		33		
892		116866		38		34		
927		116899		35		33		
799		116932		128		33		
961		116966		162		34		
950		116999		11		33		
6804		117033		5854		34		
1080		117066		5724		33		
897		117099		183		33		
893		117133		4		34		
948		117166		55		33		
957		117199		9		33		
1061		117233		104		34		
923		117266		138		33		
7818		117300		6895		34		
1245		117333		6573		33		
890		117366		355		33		
782		117400		108		34		
910		117433		128		33		
939		117466		29		33		
894		117500		45		34		
1052		117533		158		33		
5311		117566		4259		33		
1344		117600		3967		34		
993		117633		351		33		
1080		117667		87		34		
1013		117700		67		33		
1142		117733		129		33		
1050		117767		92		34		
1176		117800		126		33		
4339		117833		3163		33		
1510		117867		2829		34		
1155		117900		355		33		
14129		117933		12974		33		
2253		117967		11876		34		
1951		118000		302		33		
1960		118034		9		34		
1611		118067		349		33		
1718		118100		107		33		
1665		118134		53		34		
1749		118167		84		33		
2707		118200		958		33		
819		118234		1888		34		
849		118267		30		33		
849		118301		0		34		
985		118334		136		33		
939		118367		46		33		
1086		118401		147		34		
1129		118434		43		33		
8403		118467		7274		33		
879		118501		7524		34		
824		118534		55		33		
782		118567		42		33		
853		118601		71		34		
885		118634		32		33		
881		118668		4		34		
912		118701		31		33		
5850		118734		4938		33		
1139		118768		4711		34		
1058		118801		81		33		
1001		118834		57		33		
1240		118868		239		34		
1144		118901		96		33		
972		118934		172		33		
1008		118968		36		34		
4545		119001		3537		33		
740		119035		3805		34		
760		119068		20		33		
738		119101		22		33		
3641		119135		2903		34		
725		119168		2916		33		
625		119201		100		33		
718		119235		93		34		
3920		119268		3202		33		
554		119302		3366		34		
578		119335		24		33		
598		119368		20		33		
5310		119402		4712		34		
605		119435		4705		33		
677		119468		72		33		
746		119502		69		34		
3908		119535		3162		33		
744		119568		3164		33		
754		119602		10		34		
841		119635		87		33		
4407		119669		3566		34		
848		119702		3559		33		
789		119735		59		33		
800		119769		11		34		
3363		119802		2563		33		
1132		119835		2231		33		
1034		119869		98		34		
6900		119902		5866		33		
2150		119935		4750		33		
1864		119969		286		34		
1872		120002		8		33		
1764		120036		108		34		
1802		120069		38		33		
1914		120102		112		33		
1750		120136		164		34		
1530		120169		220		33		
2291		120202		761		33		
961		120236		1330		34		
968		120269		7		33		
955		120303		13		34		
2140		120336		1185		33		
930		120369		1210		33		
855		120403		75		34		
889		120436		34		33		
2742		120469		1853		33		
878		120503		1864		34		
804		120536		74		33		
750		120569		54		33		
2860		120603		2110		34		
972		120636		1888		33		
960		120670		12		34		
1094		120703		134		33		
1115		120736		21		33		
3367		120770		2252		34		
1055		120803		2312		33		
1061		120836		6		33		
1116		120870		55		34		
1975		120903		859		33		
1810		120936		165		33		
1720		120970		90		34		
1699		121003		21		33		
1668		121037		31		34		
1686		121070		18		33		
1848		121103		162		33		
1540		121137		308		34		
1658		121170		118		33		
1697		121203		39		33		
2046		121237		349		34		
877		121270		1169		33		
895		121304		18		34		
1002		121337		107		33		
2775		121370		1773		33		
741		121404		2034		34		
900		121437		159		33		
906		121470		6		33		
926		121504		20		34		
4350		121537		3424		33		
974		121570		3376		33		
761		121604		213		34		
948		121637		187		33		
1028		121671		80		34		
981		121704		47		33		
4105		121737		3124		33		
1200		121771		2905		34		
979		121804		221		33		
1187		121837		208		33		
9416		121871		8229		34		
1984		121904		7432		33		
1421		121937		563		33		
1887		121971		466		34		
1771		122004		116		33		
2036		122038		265		34		
1589		122071		447		33		
1518		122104		71		33		
6687		122138		5169		34		
1108		122171		5579		33		
1018		122204		90		33		
1103		122238		85		34		
1214		122271		111		33		
1227		122305		13		34		
1114		122338		113		33		
1074		122371		40		33		
5902		122405		4828		34		
881		122438		5021		33		
690		122471		191		33		
724		122505		34		34		
923		122538		199		33		
5581		122571		4658		33		
1022		122605		4559		34		
1089		122638		67		33		
1191		122672		102		34		
1197		122705		6		33		
1012		122738		185		33		
1127		122772		115		34		
978		122805		149		33		
5929		122838		4951		33		
1025		122872		4904		34		
1092		122905		67		33		
1043		122938		49		33		
905		122972		138		34		
1090		123005		185		33		
1139		123039		49		34		
1107		123072		32		33		
7307		123105		6200		33		
760		123139		6547		34		
681		123172		79		33		
798		123205		117		33		
713		123239		85		34		
5056		123272		4343		33		
1029		123306		4027		34		
955		123339		74		33		
1088		123372		133		33		
979		123406		109		34		
1065		123439		86		33		
1013		123472		52		33		
982		123506		31		34		
5947		123539		4965		33		
985		123572		4962		33		
968		123606		17		34		
942		123639		26		33		
1001		123673		59		34		
990		123706		11		33		
1139		123739		149		33		
1012		123773		127		34		
5428		123806		4416		33		
10376		123839		4948		33		
1623		123873		8753		34		
1469		123906		154		33		
1509		123939		40		33		
1780		123973		271		34		
1636		124006		144		33		
1691		124040		55		34		
1524		124073		167		33		
4840		124106		3316		33		
1104		124140		3736		34		
863		124173		241		33		
995		124206		132		33		
1007		124240		12		34		
990		124273		17		33		
1254		124307		264		34		
909		124340		345		33		
5376		124373		4467		33		
1027		124407		4349		34		
964		124440		63		33		
1144		124473		180		33		
1147		124507		3		34		
911		124540		236		33		
1177		124573		266		33		
1234		124607		57		34		
6087		124640		4853		33		
1147		124674		4940		34		
938		124707		209		33		
974		124740		36		33		
1163		124774		189		34		
1064		124807		99		33		
1285		124840		221		33		
1102		124874		183		34		
5002		124907		3900		33		
1063		124940		3939		33		
947		124974		116		34		
910		125007		37		33		
1328		125041		418		34		
997		125074		331		33		
1251		125107		254		33		
967		125141		284		34		
8831		125174		7864		33		
1348		125207		7483		33		
1060		125241		288		34		
1121		125274		61		33		
1195		125308		74		34		
1054		125341		141		33		
1412		125374		358		33		
982		125408		430		34		
4376		125441		3394		33		
1114		125474		3262		33		
962		125508		152		34		
1091		125541		129		33		
1147		125574		56		33		
875		125608		272		34		
1199		125641		324		33		
1210		125675		11		34		
8393		125708		7183		33		
969		125741		7424		33		
872		125775		97		34		
11049		125808		10177		33		
2454		125841		8595		33		
1621		125875		833		34		
1618		125908		3		33		
1775		125941		157		33		
1621		125975		154		34		
1929		126008		308		33		
1499		126042		430		34		
3259		126075		1760		33		
999		126108		2260		33		
988		126142		11		34		
851		126175		137		33		
931		126208		80		33		
927		126242		4		34		
1014		126275		87		33		
1029		126309		15		34		
13008		126342		11979		33		
1017		126375		11991		33		
813		126409		204		34		
827		126442		14		33		
745		126475		82		33		
844		126509		99		34		
843		126542		1		33		
725		126575		118		33		
6802		126609		6077		34		
1058		126642		5744		33		
817		126676		241		34		
770		126709		47		33		
777		126742		7		33		
869		126776		92		34		
1123		126809		254		33		
1093		126842		30		33		
12322		126876		11229		34		
408		126909		11914		33		
389		126942		19		33		
442		126976		53		34		
470		127009		28		33		
460		127043		10		34		
731		127076		271		33		
533		127109		198		33		
8695		127143		8162		34		
1051		127176		7644		33		
938		127209		113		33		
817		127243		121		34		
789		127276		28		33		
768		127310		21		34		
843		127343		75		33		
756		127376		87		33		
6548		127410		5792		34		
710		127443		5838		33		
621		127476		89		33		
833		127510		212		34		
742		127543		91		33		
755		127576		13		33		
843		127610		88		34		
674		127643		169		33		
5010		127677		4336		34		
675		127710		4335		33		
515		127743		160		33		
9025		127777		8510		34		
3031		127810		5994		33		
1764		127843		1267		33		
1426		127877		338		34		
1686		127910		260		33		
1497		127943		189		33		
1649		127977		152		34		
1552		128010		97		33		
3056		128044		1504		34		
1032		128077		2024		33		
991		128110		41		33		
888		128144		103		34		
1167		128177		279		33		
941		128210		226		33		
1258		128244		317		34		
1038		128277		220		33		
